2.8557e-05,6.36e-10+1.6408e-06i
2.8724e-05,8.6999e-10+1.6468e-06i
2.8891e-05,1.1313e-09+1.6527e-06i
2.9058e-05,1.4104e-09+1.6583e-06i
2.9225e-05,1.6928e-09+1.6638e-06i
2.9392e-05,1.9586e-09+1.6691e-06i
2.9559e-05,2.1819e-09+1.6742e-06i
2.9726e-05,2.3302e-09+1.679e-06i
2.9893e-05,2.3646e-09+1.6836e-06i
3.006e-05,2.2396e-09+1.6879e-06i
3.0227e-05,1.9035e-09+1.6919e-06i
3.0394e-05,1.2995e-09+1.6955e-06i
3.0561e-05,3.6652e-10+1.6987e-06i
3.0728e-05,-9.587e-10+1.7013e-06i
3.0895e-05,-2.7399e-09+1.7033e-06i
3.1062e-05,-5.0383e-09+1.7045e-06i
3.1229e-05,-7.91e-09+1.7048e-06i
3.1396e-05,-1.1402e-08+1.704e-06i
3.1563e-05,-1.5549e-08+1.7019e-06i
3.173e-05,-2.0368e-08+1.6982e-06i
3.1897e-05,-2.5856e-08+1.6928e-06i
3.2064e-05,-3.1982e-08+1.6852e-06i
3.2231e-05,-3.8685e-08+1.6753e-06i
3.2398e-05,-4.5869e-08+1.6627e-06i
3.2565e-05,-5.3397e-08+1.6471e-06i
3.2732e-05,-6.1088e-08+1.628e-06i
3.2899e-05,-6.8712e-08+1.6052e-06i
3.3066e-05,-7.5984e-08+1.5781e-06i
3.3233e-05,-8.2568e-08+1.5465e-06i
3.34e-05,-8.8063e-08+1.51e-06i
3.3567e-05,-9.2012e-08+1.4681e-06i
3.3734e-05,-9.3894e-08+1.4206e-06i
3.3901e-05,-9.3122e-08+1.367e-06i
3.4068e-05,-8.9048e-08+1.3071e-06i
3.4235e-05,-8.0956e-08+1.2405e-06i
3.4402e-05,-6.807e-08+1.1671e-06i
3.4569e-05,-4.9548e-08+1.0866e-06i
3.4736e-05,-2.4485e-08+9.9886e-07i
3.4903e-05,8.0817e-09+9.0381e-07i
3.507e-05,4.9178e-08+8.014e-07i
3.5237e-05,9.9888e-08+6.9165e-07i
3.5404e-05,1.6135e-07+5.7466e-07i
3.5571e-05,2.3478e-07+4.5058e-07i
3.5738e-05,3.2142e-07+3.1966e-07i
3.5905e-05,4.226e-07+1.8222e-07i
3.6072e-05,5.397e-07+3.8678e-08i
3.6239e-05,6.7417e-07-1.1047e-07i
3.6406e-05,8.2752e-07-2.6461e-07i
3.6573e-05,1.0014e-06-4.2303e-07i
3.674e-05,1.1973e-06-5.8489e-07i
3.6907e-05,1.4172e-06-7.4921e-07i
3.7074e-05,1.6628e-06-9.1488e-07i
3.7241e-05,1.9361e-06-1.0806e-06i
3.7408e-05,2.2392e-06-1.2449e-06i
3.7575e-05,2.5741e-06-1.406e-06i
3.7742e-05,2.9432e-06-1.562e-06i
3.7909e-05,3.3488e-06-1.7105e-06i
3.8076e-05,3.7935e-06-1.8491e-06i
3.8243e-05,4.2798e-06-1.9747e-06i
3.841e-05,4.8103e-06-2.0837e-06i
3.8577e-05,5.3879e-06-2.1724e-06i
3.8744e-05,6.0152e-06-2.236e-06i
3.8911e-05,6.695e-06-2.2694e-06i
3.9078e-05,7.4301e-06-2.2666e-06i
3.9245e-05,8.2228e-06-2.2209e-06i
3.9412e-05,9.0755e-06-2.1245e-06i
3.9579e-05,9.9901e-06-1.9687e-06i
3.9746e-05,1.0968e-05-1.7437e-06i
3.9913e-05,1.2009e-05-1.4386e-06i
4.008e-05,1.3115e-05-1.041e-06i
4.0247e-05,1.4282e-05-5.3768e-07i
4.0414e-05,1.5509e-05+8.6305e-08i
4.0581e-05,1.6791e-05+8.4697e-07i
4.0748e-05,1.812e-05+1.7616e-06i
4.0915e-05,1.9489e-05+2.8486e-06i
4.1082e-05,2.0885e-05+4.1274e-06i
4.1249e-05,2.2293e-05+5.618e-06i
4.1416e-05,2.3693e-05+7.3408e-06i
4.1583e-05,2.5063e-05+9.3162e-06i
4.175e-05,2.6374e-05+1.1564e-05i
4.1917e-05,2.7593e-05+1.4102e-05i
4.2084e-05,2.8681e-05+1.6947e-05i
4.2251e-05,2.9595e-05+2.0112e-05i
4.2418e-05,3.0283e-05+2.3605e-05i
4.2585e-05,3.069e-05+2.743e-05i
4.2752e-05,3.0753e-05+3.1583e-05i
4.2919e-05,3.0406e-05+3.6051e-05i
4.3086e-05,2.9577e-05+4.0813e-05i
4.3253e-05,2.819e-05+4.5834e-05i
4.342e-05,2.6168e-05+5.1066e-05i
4.3587e-05,2.3435e-05+5.6448e-05i
4.3754e-05,1.9913e-05+6.1899e-05i
4.3921e-05,1.5535e-05+6.7323e-05i
4.4088e-05,1.0236e-05+7.2605e-05i
4.4255e-05,3.9671e-06+7.761e-05i
4.4422e-05,-3.3054e-06+8.2186e-05i
4.4589e-05,-1.1595e-05+8.6163e-05i
4.4756e-05,-2.089e-05+8.9356e-05i
4.4923e-05,-3.1149e-05+9.1565e-05i
4.509e-05,-4.2294e-05+9.2584e-05i
4.5257e-05,-5.421e-05+9.2204e-05i
4.5424e-05,-6.6737e-05+9.0218e-05i
4.5591e-05,-7.9674e-05+8.6433e-05i
4.5758e-05,-9.2768e-05+8.0673e-05i
4.5925e-05,-0.00010572+7.2795e-05i
4.6092e-05,-0.00011819+6.2697e-05i
4.6259e-05,-0.0001298+5.0329e-05i
4.6426e-05,-0.00014013+3.5706e-05i
4.6593e-05,-0.00014875+1.8916e-05i
4.676e-05,-0.0001552+1.3127e-07i
4.6927e-05,-0.00015905-2.0384e-05i
4.7094e-05,-0.00015987-4.227e-05i
4.7261e-05,-0.00015729-6.507e-05i
4.7428e-05,-0.00015099-8.8231e-05i
4.7595e-05,-0.00014077-0.00011112i
4.7762e-05,-0.0001265-0.00013301i
4.7929e-05,-0.00010821-0.00015315i
4.8096e-05,-8.6077e-05-0.00017074i
4.8263e-05,-6.0435e-05-0.00018498i
4.843e-05,-3.1797e-05-0.0001951i
4.8597e-05,-8.4708e-07-0.00020042i
4.8764e-05,3.1564e-05-0.00020036i
4.8931e-05,6.4437e-05-0.00019449i
4.9098e-05,9.6652e-05-0.00018259i
4.9265e-05,0.00012701-0.00016465i
4.9432e-05,0.00015426-0.00014093i
4.9599e-05,0.00017719-0.00011194i
4.9766e-05,0.00019467-7.8478e-05i
4.9933e-05,0.0002057-4.1613e-05i
5.01e-05,0.0002095-2.6406e-06i
5.0267e-05,0.00020557+3.6941e-05i
5.0434e-05,0.00019373+7.55e-05i
5.0601e-05,0.00017416+0.00011134i
5.0768e-05,0.00014743+0.00014278i
5.0935e-05,0.0001145+0.00016826i
5.1102e-05,7.6704e-05+0.00018643i
5.1269e-05,3.5687e-05+0.00019624i
5.1436e-05,-6.6491e-06+0.00019703i
5.1603e-05,-4.8246e-05+0.00018858i
5.177e-05,-8.6998e-05+0.00017117i
5.1937e-05,-0.00012087+0.00014557i
5.2104e-05,-0.00014804+0.00011307i
5.2271e-05,-0.000167+7.536e-05i
5.2438e-05,-0.00017669+3.4509e-05i
5.2605e-05,-0.00017657-7.1904e-06i
5.2772e-05,-0.0001667-4.7343e-05i
5.2939e-05,-0.00014771-8.3612e-05i
5.3106e-05,-0.00012085-0.00011387i
5.3273e-05,-8.7877e-05-0.00013637i
5.344e-05,-5.0945e-05-0.00014984i
5.3607e-05,-1.2488e-05-0.00015363i
5.3774e-05,2.4963e-05-0.00014775i
5.3941e-05,5.896e-05-0.00013286i
5.4108e-05,8.7321e-05-0.00011027i
5.4275e-05,0.0001083-8.1827e-05i
5.4442e-05,0.00012071-4.9774e-05i
5.4609e-05,0.00012405-1.6585e-05i
5.4776e-05,0.00011851+1.5235e-05i
5.4943e-05,0.00010497+4.3353e-05i
5.511e-05,8.492e-05+6.5796e-05i
5.5277e-05,6.0323e-05+8.1114e-05i
5.5444e-05,3.3459e-05+8.8493e-05i
5.5611e-05,6.7069e-06+8.7819e-05i
5.5778e-05,-1.7658e-05+7.9665e-05i
5.5945e-05,-3.7668e-05+6.5232e-05i
5.6112e-05,-5.1829e-05+4.6219e-05i
5.6279e-05,-5.9241e-05+2.4651e-05i
5.6446e-05,-5.9668e-05+2.6811e-06i
5.6613e-05,-5.3526e-05-1.7619e-05i
5.678e-05,-4.1823e-05-3.4454e-05i
5.6947e-05,-2.6027e-05-4.6468e-05i
5.7114e-05,-7.9012e-06-5.2855e-05i
5.7281e-05,1.0689e-05-5.3411e-05i
5.7448e-05,2.7975e-05-4.8521e-05i
5.7615e-05,4.2463e-05-3.9078e-05i
5.7782e-05,5.307e-05-2.636e-05i
5.7949e-05,5.9217e-05-1.1861e-05i
5.8116e-05,6.0852e-05+2.888e-06i
5.8283e-05,5.8415e-05+1.6495e-05i
5.845e-05,5.2748e-05+2.7854e-05i
5.8617e-05,4.4964e-05+3.6251e-05i
5.8784e-05,3.6288e-05+4.1419e-05i
5.8951e-05,2.7898e-05+4.3528e-05i
5.9118e-05,2.0784e-05+4.3129e-05i
5.9285e-05,1.5635e-05+4.105e-05i
5.9452e-05,1.2775e-05+3.8265e-05i
5.9619e-05,1.2153e-05+3.5758e-05i
5.9786e-05,1.3376e-05+3.439e-05i
5.9953e-05,1.5789e-05+3.4793e-05i
6.012e-05,1.8579e-05+3.7309e-05i
6.0287e-05,2.0891e-05+4.1963e-05i
6.0454e-05,2.1944e-05+4.8487e-05i
6.0621e-05,2.1117e-05+5.6375e-05i
6.0788e-05,1.8013e-05+6.4965e-05i
6.0955e-05,1.2486e-05+7.3534e-05i
6.1122e-05,4.6217e-06+8.1388e-05i
6.1289e-05,-5.2955e-06+8.7932e-05i
6.1456e-05,-1.685e-05+9.2725e-05i
6.1623e-05,-2.9561e-05+9.5491e-05i
6.179e-05,-4.2953e-05+9.6117e-05i
6.1957e-05,-5.6602e-05+9.4617e-05i
6.2124e-05,-7.0173e-05+9.1083e-05i
6.2291e-05,-8.3417e-05+8.564e-05i
6.2458e-05,-9.6166e-05+7.8398e-05i
6.2625e-05,-0.0001083+6.9422e-05i
6.2792e-05,-0.00011969+5.872e-05i
6.2959e-05,-0.00013018+4.6254e-05i
6.3126e-05,-0.00013956+3.196e-05i
6.3293e-05,-0.00014751+1.5792e-05i
6.346e-05,-0.00015365-2.238e-06i
6.3627e-05,-0.00015752-2.2022e-05i
6.3794e-05,-0.00015863-4.3323e-05i
6.3961e-05,-0.00015649-6.5757e-05i
6.4128e-05,-0.00015069-8.8791e-05i
6.4295e-05,-0.00014091-0.00011176i
6.4462e-05,-0.00012696-0.00013389i
6.4629e-05,-0.00010883-0.00015434i
6.4796e-05,-8.6705e-05-0.00017223i
6.4963e-05,-6.0946e-05-0.0001867i
6.513e-05,-3.2119e-05-0.00019697i
6.5297e-05,-9.5954e-07-0.00020233i
6.5464e-05,3.1634e-05-0.00020221i
6.5631e-05,6.4632e-05-0.00019623i
6.5798e-05,9.6902e-05-0.00018418i
6.5965e-05,0.00012725-0.00016611i
6.6132e-05,0.00015444-0.00014228i
6.6299e-05,0.00017729-0.00011324i
6.6466e-05,0.00019469-7.9766e-05i
6.6633e-05,0.00020565-4.2923e-05i
6.68e-05,0.00020941-3.9934e-06i
6.6967e-05,0.00020547+3.5542e-05i
6.7134e-05,0.00019365+7.4063e-05i
6.7301e-05,0.0001741+0.00010988i
6.7468e-05,0.00014741+0.00014132i
6.7635e-05,0.00011451+0.00016681i
6.7802e-05,7.6733e-05+0.00018501i
6.7969e-05,3.5724e-05+0.00019485i
6.8136e-05,-6.6163e-06+0.00019567i
6.8303e-05,-4.8224e-05+0.00018723i
6.847e-05,-8.6989e-05+0.00016983i
6.8637e-05,-0.00012087+0.00014424i
6.8804e-05,-0.00014805+0.00011173i
6.8971e-05,-0.00016701+7.4025e-05i
6.9138e-05,-0.0001767+3.3172e-05i
6.9305e-05,-0.00017658-8.5253e-06i
6.9472e-05,-0.0001667-4.8674e-05i
6.9639e-05,-0.00014771-8.4936e-05i
6.9806e-05,-0.00012085-0.00011519i
6.9973e-05,-8.7872e-05-0.00013768i
7.014e-05,-5.0941e-05-0.00015114i
7.0307e-05,-1.2485e-05-0.00015493i
7.0474e-05,2.4964e-05-0.00014904i
7.0641e-05,5.8959e-05-0.00013414i
7.0808e-05,8.7319e-05-0.00011155i
7.0975e-05,0.0001083-8.3103e-05i
7.1142e-05,0.00012071-5.1046e-05i
7.1309e-05,0.00012405-1.7853e-05i
7.1476e-05,0.00011852+1.3972e-05i
7.1643e-05,0.00010497+4.2094e-05i
7.181e-05,8.492e-05+6.4542e-05i
7.1977e-05,6.0324e-05+7.9864e-05i
7.2144e-05,3.3459e-05+8.7248e-05i
7.2311e-05,6.707e-06+8.6578e-05i
7.2478e-05,-1.7659e-05+7.8428e-05i
7.2645e-05,-3.7669e-05+6.3999e-05i
7.2812e-05,-5.1829e-05+4.4989e-05i
7.2979e-05,-5.9241e-05+2.3425e-05i
7.3146e-05,-5.9668e-05+1.4587e-06i
7.3313e-05,-5.3526e-05-1.8838e-05i
7.348e-05,-4.1823e-05-3.567e-05i
7.3647e-05,-2.6027e-05-4.768e-05i
7.3814e-05,-7.9011e-06-5.4063e-05i
7.3981e-05,1.0689e-05-5.4616e-05i
7.4148e-05,2.7975e-05-4.9722e-05i
7.4315e-05,4.2463e-05-4.0276e-05i
7.4482e-05,5.307e-05-2.7556e-05i
7.4649e-05,5.9217e-05-1.3054e-05i
7.4816e-05,6.0852e-05+1.6984e-06i
7.4983e-05,5.8415e-05+1.5308e-05i
7.515e-05,5.2748e-05+2.667e-05i
7.5317e-05,4.4964e-05+3.507e-05i
7.5484e-05,3.6288e-05+4.0241e-05i
7.5651e-05,2.7898e-05+4.2352e-05i
7.5818e-05,2.0784e-05+4.1956e-05i
7.5985e-05,1.5635e-05+3.9879e-05i
7.6152e-05,1.2775e-05+3.7097e-05i
7.6319e-05,1.2153e-05+3.4592e-05i
7.6486e-05,1.3376e-05+3.3226e-05i
7.6653e-05,1.5789e-05+3.3631e-05i
7.682e-05,1.8579e-05+3.6149e-05i
7.6987e-05,2.0891e-05+4.0806e-05i
7.7154e-05,2.1944e-05+4.7332e-05i
7.7321e-05,2.1117e-05+5.5222e-05i
7.7488e-05,1.8013e-05+6.3814e-05i
7.7655e-05,1.2486e-05+7.2385e-05i
7.7822e-05,4.6217e-06+8.024e-05i
7.7989e-05,-5.2955e-06+8.6787e-05i
7.8156e-05,-1.685e-05+9.1581e-05i
7.8323e-05,-2.9561e-05+9.4349e-05i
7.849e-05,-4.2953e-05+9.4977e-05i
7.8657e-05,-5.6602e-05+9.3478e-05i
7.8824e-05,-7.0173e-05+8.9945e-05i
7.8991e-05,-8.3417e-05+8.4504e-05i
7.9158e-05,-9.6166e-05+7.7263e-05i
7.9325e-05,-0.0001083+6.8289e-05i
7.9492e-05,-0.00011969+5.7588e-05i
7.9659e-05,-0.00013018+4.5123e-05i
7.9826e-05,-0.00013956+3.083e-05i
7.9993e-05,-0.00014751+1.4664e-05i
8.016e-05,-0.00015365-3.3652e-06i
8.0327e-05,-0.00015752-2.3149e-05i
8.0494e-05,-0.00015863-4.4448e-05i
8.0661e-05,-0.00015649-6.6881e-05i
8.0828e-05,-0.00015069-8.9914e-05i
8.0995e-05,-0.00014091-0.00011288i
8.1162e-05,-0.00012696-0.00013501i
8.1329e-05,-0.00010883-0.00015546i
8.1496e-05,-8.6705e-05-0.00017335i
8.1663e-05,-6.0946e-05-0.00018782i
8.183e-05,-3.2119e-05-0.00019809i
8.1997e-05,-9.5954e-07-0.00020344i
8.2164e-05,3.1634e-05-0.00020333i
8.2331e-05,6.4632e-05-0.00019734i
8.2498e-05,9.6902e-05-0.0001853i
8.2665e-05,0.00012725-0.00016723i
8.2832e-05,0.00015444-0.0001434i
8.2999e-05,0.00017729-0.00011435i
8.3166e-05,0.00019469-8.0881e-05i
8.3333e-05,0.00020565-4.4038e-05i
8.35e-05,0.00020941-5.1077e-06i
8.3667e-05,0.00020547+3.4428e-05i
8.3834e-05,0.00019365+7.2949e-05i
8.4001e-05,0.0001741+0.00010877i
8.4168e-05,0.00014741+0.0001402i
8.4335e-05,0.00011451+0.0001657i
8.4502e-05,7.6733e-05+0.0001839i
8.4669e-05,3.5724e-05+0.00019374i
8.4836e-05,-6.6163e-06+0.00019455i
8.5003e-05,-4.8224e-05+0.00018612i
8.517e-05,-8.6989e-05+0.00016872i
8.5337e-05,-0.00012087+0.00014313i
8.5504e-05,-0.00014805+0.00011062i
8.5671e-05,-0.00016701+7.291e-05i
8.5838e-05,-0.0001767+3.2057e-05i
8.6005e-05,-0.00017658-9.6407e-06i
8.6172e-05,-0.0001667-4.979e-05i
8.6339e-05,-0.00014771-8.6052e-05i
8.6506e-05,-0.00012085-0.00011631i
8.6673e-05,-8.7872e-05-0.00013879i
8.684e-05,-5.0941e-05-0.00015226i
8.7007e-05,-1.2485e-05-0.00015605i
8.7174e-05,2.4964e-05-0.00015016i
8.7341e-05,5.8959e-05-0.00013526i
8.7508e-05,8.7319e-05-0.00011267i
8.7675e-05,0.0001083-8.4223e-05i
8.7842e-05,0.00012071-5.2167e-05i
8.8009e-05,0.00012405-1.8974e-05i
8.8176e-05,0.00011852+1.285e-05i
8.8343e-05,0.00010497+4.0972e-05i
8.851e-05,8.492e-05+6.3419e-05i
8.8677e-05,6.0324e-05+7.874e-05i
8.8844e-05,3.3459e-05+8.6124e-05i
8.9011e-05,6.707e-06+8.5452e-05i
8.9178e-05,-1.7659e-05+7.7302e-05i
8.9345e-05,-3.7669e-05+6.2872e-05i
8.9512e-05,-5.1829e-05+4.3862e-05i
8.9679e-05,-5.9241e-05+2.2297e-05i
8.9846e-05,-5.9668e-05+3.2964e-07i
9.0013e-05,-5.3526e-05-1.9968e-05i
9.018e-05,-4.1823e-05-3.68e-05i
9.0347e-05,-2.6027e-05-4.8811e-05i
9.0514e-05,-7.9011e-06-5.5196e-05i
9.0681e-05,1.0689e-05-5.5749e-05i
9.0848e-05,2.7975e-05-5.0856e-05i
9.1015e-05,4.2463e-05-4.1411e-05i
9.1182e-05,5.307e-05-2.8691e-05i
9.1349e-05,5.9217e-05-1.4189e-05i
9.1516e-05,6.0852e-05+5.6206e-07i
9.1683e-05,5.8415e-05+1.4171e-05i
9.185e-05,5.2748e-05+2.5532e-05i
9.2017e-05,4.4964e-05+3.3932e-05i
9.2184e-05,3.6288e-05+3.9102e-05i
9.2351e-05,2.7898e-05+4.1213e-05i
9.2518e-05,2.0784e-05+4.0816e-05i
9.2685e-05,1.5635e-05+3.8739e-05i
9.2852e-05,1.2775e-05+3.5956e-05i
9.3019e-05,1.2153e-05+3.3452e-05i
9.3186e-05,1.3376e-05+3.2085e-05i
9.3353e-05,1.5789e-05+3.2491e-05i
9.352e-05,1.8579e-05+3.5009e-05i
9.3687e-05,2.0891e-05+3.9666e-05i
9.3854e-05,2.1944e-05+4.6192e-05i
9.4021e-05,2.1117e-05+5.4082e-05i
9.4188e-05,1.8013e-05+6.2675e-05i
9.4355e-05,1.2486e-05+7.1247e-05i
9.4522e-05,4.6217e-06+7.9103e-05i
9.4689e-05,-5.2955e-06+8.565e-05i
9.4856e-05,-1.685e-05+9.0445e-05i
9.5023e-05,-2.9561e-05+9.3215e-05i
9.519e-05,-4.2953e-05+9.3844e-05i
9.5357e-05,-5.6603e-05+9.2347e-05i
9.5524e-05,-7.0173e-05+8.8817e-05i
9.5691e-05,-8.3418e-05+8.3377e-05i
9.5858e-05,-9.6168e-05+7.6139e-05i
9.6025e-05,-0.0001083+6.7167e-05i
9.6192e-05,-0.00011969+5.647e-05i
